system:index,LST_C,Latitude,Longitude,NDVI,.geo
00000000000000000a47_0,33.77000000000004,12.937491806125143,79.90851320474688,0.22859664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.940231667741708]}"
0000000000000000099b_0,33.37666666666672,12.937581637653555,80.17791795845433,0.17239206,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,12.940231667741708]}"
0000000000000000107b_0,32.07000000000005,12.93785113223879,79.93654064161142,0.38120106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,12.940231667741708]}"
00000000000000000a0f_0,32.12142857142862,12.937940963767202,79.96357993166342,0.20073088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,12.940231667741708]}"
0000000000000000017d_0,32.87666666666672,12.93830028988085,80.08036091859894,0.44085643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.940231667741708]}"
00000000000000000920_0,32.87666666666672,12.938390121409261,80.08287620139448,0.18991098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.940231667741708]}"
00000000000000000d77_0,32.27000000000004,12.938569784466086,79.8342225307502,0.107469276,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,12.940231667741708]}"
000000000000000000c7_0,33.396666666666704,12.938659615994498,80.2002860090289,0.13911846,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,12.940231667741708]}"
000000000000000003af_0,34.075000000000045,12.938659615994498,79.86413642971138,0.23629935,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,12.940231667741708]}"
0000000000000000059d_0,33.29000000000002,12.938749447522909,80.12123426402638,0.20558546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,12.940231667741708]}"
0000000000000000095f_0,31.355714285714328,12.938749447522909,80.05628606898455,0.24940617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05336654431116,12.940231667741708]}"
0000000000000000011e_0,34.23000000000002,12.938839279051322,79.89485881242827,0.3508667,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,12.940231667741708]}"
000000000000000007c3_0,31.0266666666667,12.938929110579734,79.97948011219232,0.17270279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,12.940231667741708]}"
0000000000000000062e_0,32.87666666666672,12.939018942108145,80.08242704375242,0.22858608,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.940231667741708]}"
000000000000000007ac_0,33.79000000000002,12.939108773636558,80.1100951545033,0.2400641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.10726546135834,12.940231667741708]}"
00000000000000000b91_0,33.29000000000002,12.939108773636558,80.12698348184475,0.48582134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,12.940231667741708]}"
0000000000000000110b_0,34.565000000000055,12.939108773636558,79.87195177268322,0.20635873,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,12.940231667741708]}"
00000000000000001150_0,34.01666666666671,12.939108773636558,79.93133041296352,0.37760416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,12.940231667741708]}"
0000000000000000016e_0,33.29000000000002,12.939288436693381,80.12599533503221,0.41486675,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,12.940231667741708]}"
00000000000000000515_0,33.31,12.939288436693381,80.13875141206671,0.084945075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,12.940231667741708]}"
00000000000000000721_0,34.23000000000002,12.939468099750206,79.89090622517814,0.3171829,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,12.940231667741708]}"
00000000000000000a17_0,31.810000000000002,12.939468099750206,79.94202036484454,0.2841455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,12.940231667741708]}"
00000000000000001380_0,31.59571428571428,12.939827425863854,80.0131669353468,0.39241785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.01743393294637,12.940231667741708]}"
00000000000000000f25_0,33.03000000000003,12.940007088920677,80.21331158064864,0.06877378,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.21506329545268,12.940231667741708]}"
000000000000000010ad_0,32.69333333333333,12.94009692044909,79.85021254280753,0.5664249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.940231667741708]}"
00000000000000000776_0,34.23000000000002,12.940186751977501,79.89539780159873,0.20806131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,12.940231667741708]}"
00000000000000000c31_0,31.355714285714328,12.940366415034324,80.05718438426867,0.42585924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05336654431116,12.940231667741708]}"
00000000000000000e5b_0,33.190000000000055,12.94063590961956,80.11440706786708,0.22131827,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,12.940231667741708]}"
00000000000000000433_0,30.745000000000005,12.940815572676385,79.81293245851657,0.091840215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.81082141759889,12.940231667741708]}"
00000000000000000569_0,32.34500000000003,12.940815572676385,80.24277632196775,0.16053334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,12.940231667741708]}"
000000000000000009cd_0,33.63666666666671,12.940815572676385,80.18636212212505,0.08611599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.940231667741708]}"
00000000000000000fbe_0,33.63666666666671,12.940815572676385,80.18393667085793,0.15264797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.18811383692909,12.940231667741708]}"
000000000000000009d7_0,33.37666666666672,12.940995235733208,80.1777382953975,0.07964105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,12.940231667741708]}"
00000000000000001211_0,32.34500000000003,12.940995235733208,80.24601025699059,0.062389642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.24201275397625,12.940231667741708]}"
0000000000000000007d_0,33.403333333333364,12.941174898790033,80.08952373449696,0.2310794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.940231667741708]}"
00000000000000000487_0,33.77000000000004,12.941174898790033,79.90608775347977,0.24074075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.940231667741708]}"
000000000000000008a1_0,31.810000000000002,12.941264730318444,79.9477695826629,0.06569932,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.94556871021682,12.940231667741708]}"
00000000000000001239_0,33.403333333333364,12.941264730318444,80.09167969117885,0.04907332,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08929915567595,12.940231667741708]}"
00000000000000000342_0,33.77000000000004,12.941354561846856,79.90617758500818,0.142671,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.90963609885203,12.940231667741708]}"
00000000000000001107_0,31.75333333333333,12.941354561846856,80.00903468503986,0.415115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,12.940231667741708]}"
00000000000000001207_0,31.17500000000001,12.941354561846856,80.22741513060932,0.34564748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,12.940231667741708]}"
00000000000000001213_0,33.14000000000004,12.941354561846856,80.15617872857864,0.10500759,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1521812255643,12.940231667741708]}"
000000000000000008ed_0,33.48000000000002,12.941444393375269,80.13722427608371,0.2540193,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.13421491988191,12.940231667741708]}"
00000000000000000f66_0,31.07800000000003,12.941444393375269,80.07506085842265,0.38355306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.07133284999355,12.940231667741708]}"
00000000000000000ab3_0,31.650000000000034,12.94153422490368,80.0018481627669,0.2132988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.999467627264,12.940231667741708]}"
00000000000000000a56_0,32.69333333333333,12.941624056432092,79.84949389058023,0.56845427,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.940231667741708]}"
00000000000000000388_0,34.075000000000045,12.941803719488917,79.8672805332058,0.26917294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.86472033464607,12.940231667741708]}"
000000000000000003fe_0,32.23285714285714,12.942073214074153,79.95513576799269,0.21798365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,12.940231667741708]}"
00000000000000001104_0,33.396666666666704,12.942163045602564,80.19444695968212,0.2470661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,12.940231667741708]}"
00000000000000000d52_0,34.23000000000002,12.942342708659387,79.89252319268955,0.46728972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,12.940231667741708]}"
000000000000000012d0_0,31.355714285714328,12.9424325401878,80.05763354191072,0.260311,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.05336654431116,12.940231667741708]}"
000000000000000009e9_0,30.96428571428578,12.942522371716212,80.03706212190438,0.222756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.940231667741708]}"
000000000000000011e7_0,34.565000000000055,12.942522371716212,79.8696161529445,0.07630522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,12.940231667741708]}"
0000000000000000095a_0,32.69333333333333,12.942702034773035,79.84913456446658,0.58981526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.940231667741708]}"
00000000000000000fc9_0,32.27000000000004,12.942702034773035,79.83880393869921,0.24398416,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,12.940231667741708]}"
0000000000000000063a_0,31.75333333333333,12.942791866301448,80.00651940224432,0.10838446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.00845078010519,12.940231667741708]}"
00000000000000000d0b_0,32.23285714285714,12.94288169782986,79.95405778965174,0.21437658,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.95455186305801,12.940231667741708]}"
00000000000000000249_0,32.12142857142862,12.942971529358271,79.96573588834529,0.14112459,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.96353501589921,12.940231667741708]}"
000000000000000001e4_0,32.98333333333335,12.943061360886684,80.17010261548249,0.33533233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,12.940231667741708]}"
000000000000000009f9_0,33.37666666666672,12.943061360886684,80.18115189347716,0.066053994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1791306840879,12.940231667741708]}"
00000000000000000a78_0,31.17500000000001,12.943061360886684,80.22678630991044,0.2019334,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,12.940231667741708]}"
00000000000000000eac_0,32.87666666666672,12.943061360886684,80.08179822305354,0.2021164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.08031600283475,12.940231667741708]}"
0000000000000000067a_0,33.396666666666704,12.943151192415096,80.19444695968212,0.09158558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.19709698977029,12.940231667741708]}"
000000000000000008fa_0,31.17500000000001,12.943151192415096,80.2242710271149,0.5319403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,12.940231667741708]}"
000000000000000011ee_0,31.0266666666667,12.943151192415096,79.9829835418004,0.14901365,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.9815013215816,12.940231667741708]}"
00000000000000000232_0,34.565000000000055,12.943241023943507,79.87554503381969,0.18980668,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.87370348748726,12.940231667741708]}"
00000000000000000bcb_0,32.27000000000004,12.943330855471919,79.84149888455157,0.30784982,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,12.940231667741708]}"
00000000000000000d8b_0,33.190000000000055,12.943330855471919,80.11548504620802,0.27569714,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.11624861419953,12.940231667741708]}"
000000000000000008c0_0,32.07000000000005,12.943510518528743,79.94031356580471,0.22524211,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.93658555737562,12.940231667741708]}"
000000000000000009f0_0,32.69333333333333,12.944139339227627,79.84608029250057,0.3270049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.84675402896367,12.940231667741708]}"
00000000000000001151_0,30.96428571428578,12.944229170756039,80.03355869229632,0.03008153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.03540023862877,12.940231667741708]}"
00000000000000000171_0,32.360000000000014,12.944857991454922,79.83557000367638,-0.07465825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.83777087612248,12.949214820582903]}"
00000000000000000cb2_0,32.617999999999995,12.944857991454922,79.92477271138945,0.25531295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,12.949214820582903]}"
000000000000000002ce_0,32.76333333333338,12.944947822983334,79.85272782560307,0.4082397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.85573718180487,12.949214820582903]}"
00000000000000000a70_0,34.01000000000005,12.944947822983334,80.14629726045332,0.1303007,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,12.949214820582903]}"
000000000000000002a6_0,32.86600000000004,12.945037654511747,79.89036723600768,0.3525436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.89166979316965,12.949214820582903]}"
00000000000000000e7b_0,32.936666666666724,12.945037654511747,80.12922927005505,0.4373063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.12523176704072,12.949214820582903]}"
000000000000000012d4_0,33.07666666666671,12.945037654511747,80.16803649032902,0.34214252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.1701475312467,12.949214820582903]}"
000000000000000004a6_0,31.245000000000005,12.945127486040159,80.22346254335919,0.18189964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.22404644829388,12.949214820582903]}"
000000000000000005fd_0,32.617999999999995,12.945127486040159,79.92836597252592,0.30979958,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.92760240453443,12.949214820582903]}"
00000000000000000a0a_0,34.01000000000005,12.945396980625395,80.14405147224302,0.118458115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.14319807272311,12.949214820582903]}"
000000000000000007c0_0,34.396666666666704,12.945576643682218,80.09904587650864,0.18168005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.09828230851714,12.949214820582903]}"
000000000000000009f7_0,32.28000000000003,12.945576643682218,79.91426242256524,0.2763819,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.91861925169323,12.949214820582903]}"
00000000000000000c9c_0,32.01500000000004,12.945576643682218,80.23271519078563,0.04940014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.23302960113507,12.949214820582903]}"
